threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.92,2,51447,853,36537,0.9836902485659655,0.5847313147845062,0.733469248096718
0.92,3,47500,525,40484,0.9890681936491411,0.5398708856155665,0.6984831886125183
0.93,1,53962,1555,34022,0.971990561449646,0.6133160574649936,0.7520783827290403
0.93,2,51093,791,36891,0.9847544522396114,0.5807078559738135,0.730588840907141
0.93,3,47091,484,40893,0.9898265895953757,0.5352223131478451,0.6947675919710238
0.94,1,53713,1457,34271,0.9735907195939822,0.6104859974540826,0.7504226217919163
0.94,2,50842,739,37142,0.9856730191349528,0.5778550645571923,0.7285780818973238
0.94,3,46751,458,41233,0.9902984600393993,0.5313579741771232,0.6916186488945434
0.95,1,53278,1300,34706,0.9761808787423504,0.6055419167121294,0.7474362031958025
0.95,2,50387,668,37597,0.9869160709039272,0.5726836697581379,0.7247894475650718
0.95,3,46111,408,41873,0.9912293901416626,0.5240839243498818,0.6856501341977503
