threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.82,2,54798,878,33186,0.9842301889503556,0.6228177850518276,0.7628845886120005
0.82,3,51405,372,36579,0.9928153427197405,0.5842539552645936,0.7356129392319746
0.83,1,57090,2754,30894,0.9539803489071587,0.6488679759956356,0.7723841220878319
0.83,2,54746,861,33238,0.9845163378711314,0.6222267685033642,0.7625268993182023
0.83,3,51322,364,36662,0.9929574739774794,0.5833106019276232,0.7349037015823011
0.84,1,57003,2640,30981,0.9557366329661486,0.647879159847245,0.7722571074396961
0.84,2,54646,821,33338,0.9851984062595778,0.6210901982178578,0.7618768778189068
0.84,3,51190,346,36794,0.9932862465072959,0.5818103291507547,0.7338016055045872
0.85,1,56954,2583,31030,0.9566152140685624,0.6473222404073468,0.7721476942265847
0.85,2,54575,794,33409,0.985659845762069,0.6202832333151482,0.761407155762349
0.85,3,51097,335,36887,0.9934865453414217,0.5807533187852337,0.7330148619957536
0.86,1,56870,2490,31114,0.9580525606469003,0.6463675213675214,0.7719350635248127
0.86,2,54476,762,33508,0.9862051486295667,0.6191580287324968,0.7607211182639539
0.86,3,50947,318,37037,0.9937969374817127,0.579048463356974,0.7317395457058938
0.87,1,56809,2436,31175,0.9588826061270993,0.6456742134933624,0.771709377907885
0.87,2,54409,729,33575,0.9867786281693206,0.6183965266412075,0.7603163734436356
0.87,3,50831,308,37153,0.9939771993977199,0.5777300418257865,0.7307346736341221
0.88,1,56687,2316,31297,0.9607477585885463,0.6442875977450445,0.771319912645336
0.88,2,54280,692,33704,0.9874117732663902,0.6169303509729042,0.7593944990066873
0.88,3,50670,291,37314,0.9942897509860481,0.5759001636661211,0.729353341250135
0.89,1,56620,2241,31364,0.9619272523402592,0.6435260956537552,0.7711532568354388
0.89,2,54187,666,33797,0.9878584580606348,0.6158733406073832,0.7587249802222114
0.89,3,50549,275,37435,0.9945891704706438,0.5745249136206583,0.728329779263443
0.9,1,56508,2124,31476,0.9637740483012689,0.642253136933988,0.7708299230643313
0.9,2,54039,629,33945,0.9884941830687056,0.6141912165848336,0.7576339623699632
0.9,3,50368,261,37616,0.9948448517647989,0.5724677214038916,0.7267428019016975
0.91,1,56367,1992,31617,0.9658664473346014,0.6406505728314239,0.77034091142043
0.91,2,53891,579,34093,0.9893702955755461,0.612509092562284,0.7566091510241902
0.91,3,50145,243,37839,0.995177423195999,0.5699331696672122,0.7247853612002427
0.92,1,56261,1890,31723,0.9674984093136834,0.6394458083287871,0.7699866561740856
0.92,2,53765,536,34219,0.9901290952284488,0.6110770140025459,0.7557367255859718
0.92,3,49985,229,37999,0.9954395188592823,0.5681146572104019,0.7233823933776177
0.93,1,56086,1744,31898,0.9698426422272177,0.6374568103291508,0.7692814133073641
0.93,2,53536,488,34448,0.9909669776395676,0.6084742680487362,0.753985690946989
0.93,3,49709,204,38275,0.995912888425861,0.564977723222404,0.7209583964843326
0.94,1,55965,1616,32019,0.97193518695403,0.6360815602836879,0.7689348401057946
0.94,2,53361,450,34623,0.9916373975581201,0.6064852700490998,0.7526499523960648
0.94,3,49491,191,38493,0.9961555492935067,0.5625,0.7190010605378235
0.95,1,55712,1420,32272,0.9751452776027445,0.6332060374613566,0.7678271176162518
0.95,2,53092,398,34892,0.9925593568891382,0.6034278959810875,0.7505548722733506
0.95,3,49065,168,38919,0.9965876546218999,0.5576582105837425,0.7151446249371433
