threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.75,1,56721,3100,31263,0.9481787332207753,0.6446740316421168,0.7675112479280133
0.75,2,54275,1075,33709,0.9805781391147245,0.6168735224586288,0.7573220589671675
0.75,3,51295,468,36689,0.9909587929602226,0.5830037279505365,0.7341123601937788
0.76,1,56666,3043,31318,0.9490361587030431,0.6440489179850882,0.7673484863873035
0.76,2,54225,1052,33759,0.9809685764422816,0.6163052373158756,0.7570099329196363
0.76,3,51214,461,36770,0.9910788582486696,0.5820831060192763,0.7334149607257678
0.77,1,56604,2936,31380,0.9506886126973463,0.6433442444080743,0.7673870014370543
0.77,2,54132,1031,33852,0.9813099360078313,0.6152482269503546,0.7563134400301788
0.77,3,51096,449,36888,0.9912891648074498,0.5807419530823786,0.7324068831569065
0.78,1,56549,2866,31435,0.9517630228056888,0.6427191307510457,0.7672915012991947
0.78,2,54075,1011,33909,0.9816468794248993,0.6146003818876159,0.755923673726148
0.78,3,51012,444,36972,0.9913712686567164,0.5797872340425532,0.731669535283993
0.79,1,56458,2768,31526,0.9532637692905143,0.6416848517912348,0.767040282589498
0.79,2,53961,977,34023,0.9822163165750483,0.6133046917621385,0.7551111795244959
0.79,3,50888,426,37096,0.9916981720388198,0.5783778868885252,0.7306350414219874
0.8,1,56376,2687,31608,0.9545062052384742,0.6407528641571195,0.7667752487299979
0.8,2,53861,949,34123,0.982685641306331,0.6121681214766321,0.7543874392481477
0.8,3,50740,404,37244,0.9921007351791021,0.5766957628659757,0.7294002645046288
0.81,1,56315,2624,31669,0.9554793939496767,0.6400595562829605,0.7665920243937299
0.81,2,53796,918,34188,0.9832218445004934,0.6114293507910529,0.7539839381070512
0.81,3,50621,396,37363,0.9922378814904835,0.575343244226223,0.7283544722699836
0.82,1,56218,2543,31766,0.9567229965453277,0.6389570831060193,0.7661998705236975
0.82,2,53687,883,34297,0.9838189481400037,0.6101904891798509,0.7532163250417385
0.82,3,50459,380,37525,0.9925254233954248,0.5735020003637025,0.7269544671992393
0.83,1,56158,2483,31826,0.9576576115686977,0.6382751409347154,0.76600852514919
0.83,2,53608,866,34376,0.9841025076183133,0.6092925986543007,0.7526148057673139
0.83,3,50320,368,37664,0.992739898989899,0.5719221676668486,0.7257413176416292
0.84,1,56045,2371,31939,0.9594118049849356,0.6369908165120931,0.7656420765027322
0.84,2,53498,825,34486,0.9848130626069989,0.6080423713402436,0.751867441517283
0.84,3,50134,350,37850,0.9930671103716029,0.5698081469358065,0.7241239853251292
0.85,1,55976,2299,32008,0.9605491205491206,0.6362065830150937,0.7654366568894906
0.85,2,53409,806,34575,0.9851332657013742,0.6070308237861429,0.7511867172061688
0.85,3,49978,336,38006,0.9933219382279286,0.5680350972904165,0.7227581020694442
0.86,1,55867,2185,32117,0.9623613312202852,0.6349677214038916,0.7651127119340436
0.86,2,53249,746,34735,0.9861839059172146,0.6052123113293326,0.7500968453081089
0.86,3,49767,319,38217,0.9936309547578166,0.5656369339879979,0.7208951980879265
0.87,1,55790,2122,32194,0.9633581986462219,0.6340925622840516,0.7647913582277788
0.87,2,53129,729,34855,0.9864644064020202,0.6038484269867248,0.7491293128974492
0.87,3,49612,304,38372,0.9939097684109304,0.5638752500454628,0.7195358955765045
0.88,1,55611,2016,32373,0.9650163985631736,0.6320581014729951,0.7638296557265593
0.88,2,52968,694,35016,0.9870671983899221,0.6020185488270595,0.7478926337489235
0.88,3,49356,291,38628,0.9941386186476524,0.5609656301145662,0.7172221374544978
0.89,1,55495,1933,32489,0.9663404610991154,0.6307396799418076,0.7632795092564575
0.89,2,52826,668,35158,0.9875126182375593,0.6004046190216403,0.7467733499201289
0.89,3,49165,284,38819,0.9942567089324355,0.5587947808692489,0.715475904622616
0.9,1,55294,1816,32690,0.9682017159866924,0.6284551736679396,0.7621817580327236
0.9,2,52564,609,35420,0.9885468188742407,0.5974268048736134,0.7447593813980178
0.9,3,48825,258,39159,0.9947435975796101,0.554930441898527,0.7124253102497319
0.91,1,55053,1665,32931,0.9706442399238338,0.6257160392798691,0.7609155367583033
0.91,2,52273,557,35711,0.9894567480598145,0.5941193853427896,0.7424403823483461
0.91,3,48428,244,39556,0.9949868507560815,0.5504182578650664,0.7087577567029623
0.92,1,54866,1570,33118,0.9721808774541073,0.623590652845972,0.7598116604348427
0.92,2,52055,521,35929,0.9900905356055996,0.5916416621203855,0.7406801365964711
0.92,3,48077,231,39907,0.9952181833236731,0.5464288961629388,0.7054999559768732
0.93,1,54535,1410,33449,0.9747966753061043,0.6198286052009456,0.7578041951239849
0.93,2,51666,450,36318,0.9913654156113286,0.5872204037097654,0.7375588865096359
0.93,3,47487,208,40497,0.9956389558653947,0.5397231314784506,0.6999904185614576
0.94,1,54251,1283,33733,0.9768970360499873,0.6166007455901072,0.7560166668989254
0.94,2,51316,407,36668,0.9921311602188582,0.5832424077104928,0.7346231756461739
0.94,3,46928,195,41056,0.9958618933429535,0.5333697035824695,0.6946790321744987
0.95,1,53740,1078,34244,0.9803349264840016,0.6107928714311693,0.7526505231019173
0.95,2,50610,336,37374,0.9934047815333883,0.5752182214948173,0.728568343770244
0.95,3,45844,167,42140,0.9963704331572885,0.5210492816875796,0.6842643382215754
